full_route_case_id,tool_id,k,total_input_edge_rows_for_tool,invalid_rows_removed_for_case,self_loop_parent_copy_rows_removed_for_case,total_input_edge_rows_for_case,edges_after_cleaning,predicted_nodes_excluding_root,cap_hit,unreachable_true_node_count,status
FR-BBD3-PARENT-c0480,eclipse_noec,10,15197,0,22,139,117,102,False,0,SCORED
FR-BBD3-PARENT-c0486,eclipse_noec,10,15197,0,24,141,115,94,False,0,SCORED
FR-BBD3-PARENT-c0526,eclipse_noec,10,15197,0,27,240,212,176,False,0,SCORED
FR-BBD3-PARENT-c0563,eclipse_noec,10,15197,0,13,189,176,137,False,0,SCORED
FR-BBD3-PARENT-c0593,eclipse_noec,10,15197,0,23,142,119,97,False,0,SCORED
FR-BBD3-PARENT-c0597,eclipse_noec,10,15197,0,20,213,193,180,False,0,SCORED
FR-BBD3-PARENT-c0604,eclipse_noec,10,15197,0,62,159,97,69,False,0,SCORED
FR-BBD3-PARENT-c0612,eclipse_noec,10,15197,0,29,141,112,101,False,0,SCORED
FR-BBD3-PARENT-c0626,eclipse_noec,10,15197,0,62,142,80,48,False,1,SCORED
FR-BBD3-PARENT-c0639,eclipse_noec,10,15197,0,15,197,182,158,False,0,SCORED
FR-BBD3-PARENT-c0653,eclipse_noec,10,15197,0,22,205,183,156,False,0,SCORED
FR-BBD3-PARENT-c0689,eclipse_noec,10,15197,0,20,102,82,62,False,0,SCORED
FR-BBD3-PARENT-c0691,eclipse_noec,10,15197,0,21,159,137,106,False,0,SCORED
FR-BBD3-PARENT-c0694,eclipse_noec,10,15197,0,37,198,161,134,False,0,SCORED
FR-BBD3-PARENT-c0764,eclipse_noec,10,15197,0,40,135,95,76,False,0,SCORED
FR-BBD3-PARENT-c0765,eclipse_noec,10,15197,0,27,146,119,101,False,0,SCORED
FR-BBD3-PARENT-c0865,eclipse_noec,10,15197,0,23,121,98,80,False,1,SCORED
FR-BBD3-PARENT-c0897,eclipse_noec,10,15197,0,24,147,123,102,False,0,SCORED
FR-BBD3-PARENT-c0908,eclipse_noec,10,15197,0,25,178,151,122,False,0,SCORED
FR-BBD3-PARENT-c0939,eclipse_noec,10,15197,0,16,163,146,108,False,0,SCORED
FR-BBD3-PARENT-c0941,eclipse_noec,10,15197,0,27,176,149,124,False,4,SCORED
FR-BBD3-PARENT-c0946,eclipse_noec,10,15197,0,32,197,165,150,False,0,SCORED
FR-BBD3-PARENT-c0991,eclipse_noec,10,15197,0,37,151,114,90,False,0,SCORED
FR-BBD3-PARENT-c1013,eclipse_noec,10,15197,0,20,172,152,128,False,7,SCORED
FR-BBD3-PARENT-c1019,eclipse_noec,10,15197,0,19,140,121,104,False,0,SCORED
FR-BBD3-PARENT-c1039,eclipse_noec,10,15197,0,41,147,106,81,False,0,SCORED
FR-BBD3-PARENT-c1043,eclipse_noec,10,15197,0,19,151,132,89,False,0,SCORED
FR-BBD3-PARENT-c1066,eclipse_noec,10,15197,0,41,122,81,62,False,0,SCORED
FR-BBD3-PARENT-c1072,eclipse_noec,10,15197,0,39,153,114,90,False,0,SCORED
FR-BBD3-PARENT-c1078,eclipse_noec,10,15197,0,22,135,111,85,False,9,SCORED
FR-BBD3-PARENT-c1094,eclipse_noec,10,15197,0,22,140,118,98,False,0,SCORED
FR-BBD3-PARENT-c1161,eclipse_noec,10,15197,0,18,145,127,99,False,0,SCORED
FR-BBD3-PARENT-c1182,eclipse_noec,10,15197,0,29,187,158,119,False,0,SCORED
FR-BBD3-PARENT-c1188,eclipse_noec,10,15197,0,52,158,106,75,False,0,SCORED
FR-BBD3-PARENT-c1201,eclipse_noec,10,15197,0,33,175,142,121,False,0,SCORED
FR-BBD3-PARENT-c1263,eclipse_noec,10,15197,0,21,123,102,91,False,0,SCORED
FR-BBD3-PARENT-c1266,eclipse_noec,10,15197,0,32,192,160,131,False,0,SCORED
FR-BBD3-PARENT-c1267,eclipse_noec,10,15197,0,18,126,108,77,False,0,SCORED
FR-BBD3-PARENT-c1285,eclipse_noec,10,15197,0,25,193,167,148,False,0,SCORED
FR-BBD3-PARENT-c1296,eclipse_noec,10,15197,0,20,126,106,92,False,0,SCORED
FR-BBD3-PARENT-c1313,eclipse_noec,10,15197,0,14,134,120,106,False,0,SCORED
FR-BBD3-PARENT-c1350,eclipse_noec,10,15197,0,21,179,156,129,False,0,SCORED
FR-BBD3-PARENT-c1352,eclipse_noec,10,15197,0,32,232,200,175,False,0,SCORED
FR-BBD3-PARENT-c1354,eclipse_noec,10,15197,0,18,173,153,118,False,0,SCORED
FR-BBD3-PARENT-c1383,eclipse_noec,10,15197,0,24,204,180,155,False,0,SCORED
FR-BBD3-PARENT-c1391,eclipse_noec,10,15197,0,31,166,135,95,False,0,SCORED
FR-BBD3-PARENT-c1412,eclipse_noec,10,15197,0,23,163,140,122,False,0,SCORED
FR-BBD3-PARENT-c1441,eclipse_noec,10,15197,0,24,190,166,147,False,0,SCORED
FR-BBD3-PARENT-c1457,eclipse_noec,10,15197,0,26,147,121,99,False,1,SCORED
FR-BBD3-PARENT-c1481,eclipse_noec,10,15197,0,13,141,127,102,False,0,SCORED
FR-BBD3-PARENT-c1524,eclipse_noec,10,15197,0,24,180,156,140,False,0,SCORED
FR-BBD3-PARENT-c1531,eclipse_noec,10,15197,0,39,154,115,88,False,0,SCORED
FR-BBD3-PARENT-c1549,eclipse_noec,10,15197,0,45,208,163,87,False,0,SCORED
FR-BBD3-PARENT-c1586,eclipse_noec,10,15197,0,25,97,72,55,False,0,SCORED
FR-BBD3-CAND-c0620,eclipse_noec,10,15197,0,31,179,148,99,False,0,SCORED
FR-BBD3-CAND-c0611,eclipse_noec,10,15197,0,33,134,101,90,False,0,SCORED
FR-BBD3-CAND-c0282,eclipse_noec,10,15197,0,24,149,125,105,False,0,SCORED
FR-BBD3-CAND-c0257,eclipse_noec,10,15197,0,24,100,76,68,False,0,SCORED
FR-BBD3-CAND-c1376,eclipse_noec,10,15197,0,18,159,141,124,False,0,SCORED
FR-BBD3-CAND-c0971,eclipse_noec,10,15197,0,26,190,163,123,False,0,SCORED
FR-BBD3-CAND-c0141,eclipse_noec,10,15197,0,24,111,87,69,False,1,SCORED
FR-BBD3-CAND-c1570,eclipse_noec,10,15197,0,37,139,102,82,False,0,SCORED
FR-BBD3-CAND-c0347,eclipse_noec,10,15197,0,19,198,177,136,False,0,SCORED
